t(s)	a(g)
7.215	0.00004
7.228	0.00004
7.241	0.00004
7.254	0.00006
7.267	0.00002
7.28	0.00002
7.293	-0.00002
7.306	0.00002
7.319	-0.00002
7.332	-0.00010
7.345	0.00002
7.358	0.00002
7.371	-0.00002
7.384	0.00010
7.397	0.00006
7.41	-0.00002
7.423	0.00010
7.436	0.00017
7.449	0.00012
7.462	-0.00002
7.475	0.00002
7.488	0.00002
7.501	-0.00002
7.514	0.00004
7.527	-0.00006
7.54	-0.00010
7.553	0.00002
7.566	-0.00006
7.579	-0.00004
7.592	0.00002
7.605	0.00010
7.618	0.00015
7.631	0.00006
7.644	-0.00002
7.657	0.00002
7.67	0.00002
7.683	0.00002
7.696	-0.00002
7.709	-0.00002
7.722	0.00004
7.735	-0.00010
7.748	-0.00004
7.761	0.00012
7.774	-0.00002
7.787	-0.00006
7.8	-0.00002
7.813	0.00010
7.826	0.00012
7.839	0.00004
7.852	-0.00002
7.865	-0.00010
7.878	-0.00012
7.891	-0.00012
7.904	-0.00012
7.917	-0.00010
7.93	-0.00010
7.943	-0.00006
7.956	-0.00004
7.969	0.00002
7.982	-0.00002
7.995	-0.00012
8.008	-0.00015
8.021	-0.00019
8.034	-0.00017
8.047	0.00004
8.06	-0.00002
8.073	-0.00010
8.086	-0.00002
8.099	-0.00002
8.112	0.00002
8.125	0.00010
8.138	0.00004
8.151	-0.00010
8.164	-0.00004
8.177	-0.00002
8.19	-0.00010
8.203	-0.00010
8.216	-0.00010
8.229	-0.00010
8.242	0.00010
8.255	0.00010
8.268	-0.00012
8.281	-0.00012
8.294	-0.00010
8.307	-0.00004
8.32	-0.00017
8.333	-0.00010
8.346	0.00004
8.359	-0.00006
8.372	0.00006
8.385	0.00004
8.398	-0.00012
8.411	-0.00017
8.424	-0.00023
8.437	-0.00019
8.45	-0.00012
8.463	-0.00004
8.476	0.00010
8.489	0.00015
8.502	0.00012
8.515	0.00012
8.528	0.00010
8.541	0.00006
8.554	0.00002
8.567	-0.00004
8.58	0.00006
8.593	-0.00004
8.606	-0.00015
8.619	-0.00006
8.632	0.00004
8.645	-0.00010
8.658	-0.00004
8.671	-0.00002
8.684	-0.00004
8.697	-0.00002
8.71	-0.00004
8.723	0.00010
8.736	0.00010
8.749	-0.00002
8.762	-0.00002
8.775	-0.00010
8.788	-0.00010
8.801	0.00002
8.814	0.00002
8.827	-0.00002
8.84	-0.00002
8.853	-0.00004
8.866	-0.00010
8.879	-0.00015
8.892	-0.00012
8.905	-0.00004
8.918	-0.00012
8.931	-0.00012
8.944	-0.00006
8.957	0.00010
8.97	0.00006
8.983	0.00004
8.996	0.00012
9.009	0.00012
9.022	0.00002
9.035	0.00002
9.048	0.00002
9.061	0.00010
9.074	0.00017
9.087	0.00006
9.1	0.00004
9.113	0.00004
9.126	-0.00012
9.139	-0.00004
9.152	-0.00004
9.165	-0.00002
9.178	-0.00002
9.191	0.00010
9.204	0.00010
9.217	-0.00010
9.23	-0.00004
9.243	-0.00010
9.256	-0.00015
9.269	-0.00015
9.282	-0.00015
9.295	-0.00004
9.308	0.00010
9.321	0.00004
9.334	0.00006
9.347	0.00004
9.36	0.00002
9.373	0.00004
9.386	0.00010
9.399	0.00004
9.412	0.00002
9.425	-0.00002
9.438	0.00002
9.451	0.00004
9.464	-0.00012
9.477	-0.00012
9.49	-0.00006
9.503	-0.00012
9.516	0.00004
9.529	0.00015
9.542	0.00021
9.555	0.00023
9.568	0.00023
9.581	0.00015
9.594	0.00002
9.607	-0.00006
9.62	-0.00019
9.633	-0.00019
9.646	-0.00010
9.659	-0.00010
9.672	-0.00004
9.685	0.00004
9.698	0.00002
9.711	0.00004
9.724	0.00002
9.737	0.00002
9.75	0.00002
9.763	-0.00004
9.776	0.00004
9.789	0.00002
9.802	0.00004
9.815	0.00015
9.828	0.00012
9.841	0.00010
9.854	0.00012
9.867	0.00010
9.88	0.00002
9.893	-0.00004
9.906	-0.00012
9.919	-0.00015
9.932	-0.00010
9.945	-0.00012
9.958	-0.00006
9.971	0.00015
9.984	0.00010
9.997	0.00004
10.01	-0.00002
10.023	-0.00004
10.036	-0.00002
10.049	-0.00010
10.062	-0.00002
10.075	0.00006
10.088	0.00002
10.101	0.00004
10.114	0.00002
10.127	0.00002
10.14	0.00004
10.153	-0.00012
10.166	-0.00012
10.179	-0.00004
10.192	-0.00004
10.205	0.00002
10.218	0.00004
10.231	0.00004
10.244	0.00012
10.257	0.00012
10.27	0.00012
10.283	0.00010
10.296	0.00004
10.309	0.00004
10.322	-0.00006
10.335	-0.00015
10.348	-0.00012
10.361	-0.00004
10.374	0.00002
10.387	0.00004
10.4	0.00012
10.413	0.00015
10.426	0.00004
10.439	0.00010
10.452	0.00012
10.465	0.00004
10.478	-0.00004
10.491	-0.00015
10.504	-0.00012
10.517	-0.00004
10.53	-0.00002
10.543	0.00004
10.556	0.00010
10.569	-0.00002
10.582	0.00002
10.595	0.00012
10.608	0.00015
10.621	0.00012
10.634	0.00012
10.647	0.00017
10.66	0.00004
10.673	-0.00012
10.686	-0.00012
10.699	-0.00012
10.712	-0.00004
10.725	0.00002
10.738	0.00002
10.751	0.00012
10.764	0.00002
10.777	-0.00004
10.79	0.00002
10.803	-0.00006
10.816	-0.00004
10.829	0.00010
10.842	0.00006
10.855	0.00004
10.868	0.00006
10.881	0.00010
10.894	0.00004
10.907	-0.00012
10.92	-0.00010
10.933	0.00010
10.946	0.00004
10.959	0.00002
10.972	0.00004
10.985	0.00004
10.998	0.00002
11.011	0.00002
11.024	-0.00002
11.037	-0.00010
11.05	-0.00004
11.063	0.00002
11.076	0.00004
11.089	0.00002
11.102	-0.00012
11.115	0.00006
11.128	0.00017
11.141	0.00010
11.154	0.00015
11.167	0.00015
11.18	0.00010
11.193	0.00002
11.206	-0.00002
11.219	0.00002
11.232	-0.00004
11.245	-0.00012
11.258	-0.00010
11.271	0.00002
11.284	0.00002
11.297	0.00012
11.31	0.00015
11.323	0.00012
11.336	0.00015
11.349	0.00006
11.362	0.00000
11.375	0.00002
11.388	-0.00010
11.401	-0.00002
11.414	-0.00002
11.427	-0.00002
11.44	0.00002
11.453	0.00000
11.466	0.00002
11.479	-0.00012
11.492	0.00000
11.505	0.00012
11.518	0.00002
11.531	0.00006
11.544	0.00015
11.557	0.00010
11.57	0.00000
11.583	-0.00006
11.596	-0.00002
11.609	-0.00010
11.622	-0.00002
11.635	0.00002
11.648	0.00004
11.661	0.00017
11.674	0.00015
11.687	0.00012
11.7	0.00015
11.713	0.00000
11.726	-0.00010
11.739	-0.00010
11.752	-0.00010
11.765	0.00004
11.778	0.00012
11.791	0.00012
11.804	0.00002
11.817	-0.00012
11.83	-0.00006
11.843	-0.00010
11.856	-0.00004
11.869	0.00004
11.882	0.00002
11.895	0.00002
11.908	-0.00004
11.921	-0.00004
11.934	0.00004
11.947	0.00010
11.96	0.00010
11.973	0.00012
11.986	0.00010
11.999	-0.00010
12.012	-0.00002
12.025	0.00002
12.038	-0.00004
12.051	0.00000
12.064	0.00000
12.077	0.00004
12.09	0.00010
12.103	0.00004
12.116	0.00000
12.129	-0.00002
12.142	-0.00004
12.155	-0.00002
12.168	0.00002
12.181	0.00002
12.194	0.00000
12.207	-0.00012
12.22	-0.00006
12.233	-0.00010
12.246	-0.00015
12.259	-0.00004
12.272	0.00004
12.285	0.00012
12.298	0.00010
12.311	0.00010
12.324	0.00006
12.337	0.00000
12.35	-0.00004
12.363	-0.00010
12.376	-0.00012
12.389	-0.00012
12.402	0.00000
12.415	0.00004
12.428	-0.00004
12.441	-0.00012
12.454	-0.00017
12.467	-0.00015
12.48	-0.00012
12.493	-0.00006
12.506	0.00006
12.519	0.00012
12.532	0.00010
12.545	-0.00002
12.558	-0.00010
12.571	-0.00012
12.584	-0.00012
12.597	0.00002
12.61	0.00006
12.623	-0.00004
12.636	0.00004
12.649	0.00002
12.662	-0.00012
12.675	-0.00006
12.688	0.00000
12.701	0.00006
12.714	0.00010
12.727	0.00012
12.74	-0.00004
12.753	-0.00012
12.766	-0.00004
12.779	-0.00004
12.792	-0.00012
12.805	-0.00004
12.818	-0.00002
12.831	-0.00004
12.844	0.00000
12.857	-0.00006
12.87	-0.00017
12.883	-0.00012
12.896	-0.00006
12.909	-0.00012
12.922	-0.00002
12.935	0.00000
12.948	0.00000
12.961	-0.00004
12.974	-0.00006
12.987	-0.00004
13	-0.00004
13.013	0.00012
13.026	0.00010
13.039	0.00004
13.052	0.00012
13.065	0.00002
13.078	-0.00004
13.091	0.00002
13.104	0.00004
13.117	0.00002
13.13	0.00004
13.143	0.00002
13.156	-0.00012
13.169	-0.00015
13.182	-0.00012
13.195	-0.00010
13.208	-0.00012
13.221	-0.00010
13.234	-0.00004
13.247	-0.00004
13.26	-0.00004
13.273	-0.00012
13.286	-0.00002
13.299	-0.00010
13.312	-0.00017
13.325	-0.00002
13.338	-0.00002
13.351	0.00002
13.364	-0.00004
13.377	-0.00002
13.39	0.00002
13.403	-0.00012
13.416	-0.00010
13.429	-0.00006
13.442	-0.00006
13.455	-0.00006
13.468	-0.00004
13.481	0.00004
13.494	0.00000
13.507	-0.00012
13.52	-0.00012
13.533	-0.00023
13.546	-0.00027
13.559	-0.00012
13.572	-0.00004
13.585	0.00015
13.598	0.00017
13.611	0.00015
13.624	0.00012
13.637	-0.00012
13.65	-0.00017
13.663	-0.00015
13.676	-0.00010
13.689	-0.00010
13.702	-0.00010
13.715	-0.00006
13.728	-0.00004
13.741	0.00002
13.754	0.00010
13.767	0.00010
13.78	-0.00006
13.793	-0.00010
13.806	-0.00002
13.819	-0.00002
13.832	-0.00010
13.845	-0.00010
13.858	-0.00006
13.871	-0.00012
13.884	-0.00010
13.897	-0.00004
13.91	0.00004
13.923	-0.00002
13.936	-0.00012
13.949	-0.00010
13.962	-0.00010
13.975	-0.00021
13.988	-0.00012
14.001	0.00010
14.014	0.00004
14.027	0.00004
14.04	0.00012
14.053	0.00012
14.066	0.00000
14.079	0.00006
14.092	0.00010
14.105	-0.00004
14.118	0.00000
14.131	-0.00004
14.144	-0.00004
14.157	-0.00002
14.17	-0.00006
14.183	0.00000
14.196	0.00000
14.209	-0.00010
14.222	-0.00006
14.235	0.00002
14.248	0.00004
14.261	0.00002
14.274	-0.00002
14.287	0.00004
14.3	0.00000
14.313	-0.00012
14.326	-0.00004
14.339	-0.00004
14.352	-0.00010
14.365	-0.00010
14.378	-0.00004
