t(s)	a(g)
4.83	0.05133
4.84	0.02161
4.85	-0.02275
4.86	-0.07017
4.87	-0.11231
4.88	-0.14567
4.89	-0.17101
4.9	-0.19191
4.91	-0.21260
4.92	-0.23456
4.93	-0.24742
4.94	-0.22918
4.95	-0.16181
4.96	-0.04935
4.97	0.08289
4.98	0.20249
4.99	0.28399
5	0.31658
5.01	0.30439
5.02	0.26179
5.03	0.20690
5.04	0.15846
5.05	0.13423
5.06	0.14516
5.07	0.18854
5.08	0.24857
5.09	0.30463
5.1	0.34020
5.11	0.34763
5.12	0.32866
5.13	0.29167
5.14	0.24734
5.15	0.20484
5.16	0.16960
5.17	0.14267
5.18	0.12188
5.19	0.10349
5.2	0.08466
5.21	0.06665
5.22	0.05422
5.23	0.05258
5.24	0.06316
5.25	0.08202
5.26	0.10216
5.27	0.11691
5.28	0.12221
5.29	0.11706
5.3	0.10254
5.31	0.08088
5.32	0.05476
5.33	0.02671
5.34	-0.00146
5.35	-0.02874
5.36	-0.05345
5.37	-0.06588
5.38	-0.05417
5.39	-0.01836
5.4	0.02986
5.41	0.07446
5.42	0.10236
5.43	0.10741
5.44	0.09103
5.45	0.06000
5.46	0.02298
5.47	-0.01238
5.48	-0.04163
5.49	-0.06364
5.5	-0.08004
5.51	-0.09377
5.52	-0.10749
5.53	-0.12096
5.54	-0.13049
5.55	-0.13134
5.56	-0.12010
5.57	-0.09609
5.58	-0.06175
5.59	-0.02297
5.6	0.01228
5.61	0.03704
5.62	0.04789
5.63	0.04529
5.64	0.03287
5.65	0.01545
5.66	-0.00252
5.67	-0.01819
5.68	-0.03056
5.69	-0.04024
5.7	-0.04867
5.71	-0.05747
5.72	-0.06780
5.73	-0.07928
5.74	-0.08787
5.75	-0.08701
5.76	-0.07105
5.77	-0.03808
5.78	0.00950
5.79	0.06456
5.8	0.11660
5.81	0.15596
5.82	0.17714
5.83	0.17993
5.84	0.16841
5.85	0.14929
5.86	0.13068
5.87	0.11965
5.88	0.12021
5.89	0.13250
5.9	0.15292
5.91	0.17503
5.92	0.19212
5.93	0.19984
5.94	0.19757
5.95	0.18790
5.96	0.17479
5.97	0.16188
5.98	0.15081
5.99	0.14120
6	0.13153
6.01	0.11997
6.02	0.10490
6.03	0.08529
6.04	0.06098
6.05	0.03271
6.06	0.00189
6.07	-0.02934
6.08	-0.05704
6.09	-0.07701
6.1	-0.08630
6.11	-0.08453
6.12	-0.07328
6.13	-0.05637
6.14	-0.04035
6.15	-0.03249
6.16	-0.03766
6.17	-0.05698
6.18	-0.08775
6.19	-0.12335
6.2	-0.15516
6.21	-0.17601
6.22	-0.18311
6.23	-0.17965
6.24	-0.17220
6.25	-0.16768
6.26	-0.17066
6.27	-0.18241
6.28	-0.20120
6.29	-0.22371
6.3	-0.24635
6.31	-0.26590
6.32	-0.27849
6.33	-0.28090
6.34	-0.27239
6.35	-0.25501
6.36	-0.23253
6.37	-0.21013
6.38	-0.19252
6.39	-0.18255
6.4	-0.18052
6.41	-0.18451
6.42	-0.19090
6.43	-0.19528
6.44	-0.19416
6.45	-0.18616
6.46	-0.17239
6.47	-0.15585
6.48	-0.13993
6.49	-0.12703
6.5	-0.11808
6.51	-0.11251
6.52	-0.10892
6.53	-0.10557
6.54	-0.10034
6.55	-0.09099
6.56	-0.07598
6.57	-0.05498
6.58	-0.02900
6.59	-0.00080
6.6	0.02532
6.61	0.04536
6.62	0.05758
6.63	0.06302
6.64	0.06429
6.65	0.06453
6.66	0.06611
6.67	0.07019
6.68	0.07659
6.69	0.08371
6.7	0.08886
6.71	0.09072
6.72	0.09080
6.73	0.09255
6.74	0.09878
6.75	0.10964
6.76	0.12294
6.77	0.13572
6.78	0.14596
6.79	0.15291
6.8	0.15705
6.81	0.15949
6.82	0.16132
6.83	0.16295
6.84	0.16403
6.85	0.16390
6.86	0.16189
6.87	0.15759
6.88	0.15083
6.89	0.14176
6.9	0.13074
6.91	0.11819
6.92	0.10391
6.93	0.08718
6.94	0.06766
6.95	0.04746
6.96	0.03202
6.97	0.02750
6.98	0.03772
6.99	0.06193
7	0.09353
7.01	0.12275
7.02	0.14108
7.03	0.14410
7.04	0.13214
7.05	0.10921
7.06	0.08196
7.07	0.05803
7.08	0.04359
7.09	0.04146
7.1	0.05082
7.11	0.06814
7.12	0.08779
7.13	0.10314
7.14	0.10903
7.15	0.10320
7.16	0.08673
7.17	0.06289
7.18	0.03597
7.19	0.00981
7.2	-0.01306
7.21	-0.03181
7.22	-0.04703
7.23	-0.05935
7.24	-0.06801
7.25	-0.07127
7.26	-0.06782
7.27	-0.05742
7.28	-0.04192
7.29	-0.02550
7.3	-0.01291
7.31	-0.00727
7.32	-0.00866
7.33	-0.01479
7.34	-0.02236
7.35	-0.02897
7.36	-0.03380
7.37	-0.03734
7.38	-0.04081
7.39	-0.04531
7.4	-0.05145
7.41	-0.05926
7.42	-0.06822
7.43	-0.07767
7.44	-0.08661
7.45	-0.09345
7.46	-0.09656
7.47	-0.09498
7.48	-0.08871
7.49	-0.07921
7.5	-0.06975
7.51	-0.06428
7.52	-0.06566
7.53	-0.07479
7.54	-0.09034
7.55	-0.10802
7.56	-0.12205
7.57	-0.12742
7.58	-0.12209
7.59	-0.10757
7.6	-0.08807
7.61	-0.06838
7.62	-0.05228
7.63	-0.04225
7.64	-0.03914
7.65	-0.04180
7.66	-0.04782
7.67	-0.05491
7.68	-0.06173
7.69	-0.06794
7.7	-0.07390
7.71	-0.08020
7.72	-0.08739
7.73	-0.09563
7.74	-0.10450
7.75	-0.11245
7.76	-0.11768
7.77	-0.11883
7.78	-0.11553
7.79	-0.10881
7.8	-0.10134
7.81	-0.09653
7.82	-0.09715
7.83	-0.10381
7.84	-0.11288
7.85	-0.11857
7.86	-0.11721
7.87	-0.10854
7.88	-0.09418
7.89	-0.07572
7.9	-0.05430
7.91	-0.03142
7.92	-0.00923
7.93	0.01036
7.94	0.02631
7.95	0.03857
7.96	0.04778
7.97	0.05481
7.98	0.06054
7.99	0.06568
8	0.07055
8.01	0.07510
8.02	0.07910
8.03	0.08224
8.04	0.08319
8.05	0.07942
8.06	0.06866
8.07	0.05213
8.08	0.03531
8.09	0.02512
8.1	0.02673
8.11	0.04172
8.12	0.06715
8.13	0.09604
8.14	0.12028
8.15	0.13444
8.16	0.13726
8.17	0.13129
8.18	0.12082
8.19	0.11039
8.2	0.10319
8.21	0.10038
8.22	0.10142
8.23	0.10459
8.24	0.10802
8.25	0.11023
8.26	0.11073
8.27	0.10996
8.28	0.10900
8.29	0.10884
8.3	0.11002
8.31	0.11196
8.32	0.11329
8.33	0.11253
8.34	0.10865
8.35	0.10129
8.36	0.09067
8.37	0.07740
8.38	0.06241
8.39	0.04661
8.4	0.03123
8.41	0.01757
8.42	0.00673
8.43	-0.00108
8.44	-0.00628
8.45	-0.00967
8.46	-0.01219
8.47	-0.01447
8.48	-0.01692
8.49	-0.01955
8.5	-0.02226
8.51	-0.02467
8.52	-0.02617
8.53	-0.02631
8.54	-0.02526
8.55	-0.02398
8.56	-0.02388
8.57	-0.02611
8.58	-0.03108
8.59	-0.03825
8.6	-0.04196
8.61	-0.03180
8.62	-0.00272
8.63	0.04202
8.64	0.09333
8.65	0.13968
8.66	0.17156
8.67	0.18441
8.68	0.17932
8.69	0.16141
8.7	0.13748
8.71	0.11344
8.72	0.09288
8.73	0.07675
8.74	0.06403
8.75	0.05269
8.76	0.04075
8.77	0.02693
8.78	0.01104
8.79	-0.00643
8.8	-0.02450
8.81	-0.04206
8.82	-0.05755
8.83	-0.06904
8.84	-0.07509
8.85	-0.07534
8.86	-0.07094
8.87	-0.06460
8.88	-0.05995
8.89	-0.06000
8.9	-0.06609
8.91	-0.07680
8.92	-0.08847
8.93	-0.09699
8.94	-0.10059
8.95	-0.10091
8.96	-0.10161
8.97	-0.10629
8.98	-0.11710
8.99	-0.13421
9	-0.15627
9.01	-0.18123
9.02	-0.20711
9.03	-0.23252
9.04	-0.25561
9.05	-0.26741
9.06	-0.25094
9.07	-0.19586
9.08	-0.11054
9.09	-0.01710
9.1	0.06045
9.11	0.10564
9.12	0.11395
9.13	0.09390
9.14	0.06387
9.15	0.04283
9.16	0.04083
9.17	0.05689
9.18	0.08254
9.19	0.10723
9.2	0.12341
9.21	0.12915
9.22	0.12673
9.23	0.11875
9.24	0.10661
9.25	0.09060
9.26	0.07063
9.27	0.04610
9.28	0.01627
9.29	-0.01921
9.3	-0.05991
9.31	-0.10384
9.32	-0.14383
9.33	-0.16796
9.34	-0.16673
9.35	-0.14014
9.36	-0.09777
9.37	-0.05305
9.38	-0.01639
9.39	0.00823
9.4	0.02284
9.41	0.03279
9.42	0.04390
9.43	0.06038
9.44	0.08365
9.45	0.11267
9.46	0.14454
9.47	0.17546
9.48	0.20193
9.49	0.22097
9.5	0.22954
9.51	0.22562
9.52	0.20926
9.53	0.18255
9.54	0.14896
9.55	0.11199
9.56	0.07464
9.57	0.03829
9.58	0.00246
9.59	-0.03451
9.6	-0.07441
9.61	-0.11452
9.62	-0.14191
9.63	-0.14115
9.64	-0.10854
9.65	-0.05442
9.66	0.00387
9.67	0.05000
9.68	0.07428
9.69	0.07532
9.7	0.05832
9.71	0.03190
9.72	0.00379
9.73	-0.02189
9.74	-0.04464
9.75	-0.06384
9.76	-0.07503
9.77	-0.07157
9.78	-0.04922
9.79	-0.01130
9.8	0.03115
9.81	0.06499
9.82	0.08104
9.83	0.07736
9.84	0.05846
9.85	0.03221
9.86	0.00638
9.87	-0.01390
9.88	-0.02757
9.89	-0.03693
9.9	-0.04574
9.91	-0.05688
9.92	-0.07137
9.93	-0.08867
9.94	-0.10704
9.95	-0.12365
9.96	-0.13507
9.97	-0.13867
9.98	-0.13337
9.99	-0.11971
10	-0.09927
10.01	-0.07528
10.02	-0.05266
10.03	-0.03508
10.04	-0.02260
10.05	-0.01251
10.06	-0.00162
10.07	0.01049
10.08	0.02073
10.09	0.02487
10.1	0.01966
10.11	0.00427
10.12	-0.01983
10.13	-0.04924
10.14	-0.07718
10.15	-0.09470
10.16	-0.09660
10.17	-0.08363
10.18	-0.06173
10.19	-0.03884
10.2	-0.02136
10.21	-0.01169
10.22	-0.00831
10.23	-0.00759
10.24	-0.00562
10.25	0.00000
10.26	0.00903
10.27	0.01879
10.28	0.02601
10.29	0.02818
10.3	0.02453
10.31	0.01553
10.32	0.00208
10.33	-0.01484
10.34	-0.03438
10.35	-0.05571
10.36	-0.07827
10.37	-0.10161
10.38	-0.12534
