t(s)	a(g)
4.59	0.05983
4.6	0.03057
4.61	-0.01151
4.62	-0.01336
4.63	-0.00260
4.64	0.00797
4.65	0.03446
4.66	0.04449
4.67	0.02830
4.68	0.02064
4.69	-0.00452
4.7	-0.03652
4.71	-0.02338
4.72	0.00547
4.73	0.01395
4.74	0.02397
4.75	0.01897
4.76	-0.00874
4.77	-0.02190
4.78	-0.03254
4.79	-0.04916
4.8	-0.04608
4.81	-0.02113
4.82	0.01018
4.83	0.03124
4.84	0.06587
4.85	0.06474
4.86	0.03016
4.87	0.00966
4.88	0.00034
4.89	-0.01481
4.9	-0.01975
4.91	-0.01520
4.92	0.00392
4.93	0.00007
4.94	-0.01152
4.95	-0.03455
4.96	-0.05384
4.97	-0.04303
4.98	0.03004
4.99	0.07609
5	0.06562
5.01	0.04216
5.02	-0.01734
5.03	-0.05493
5.04	-0.03254
5.05	-0.02470
5.06	-0.01801
5.07	-0.01567
5.08	0.01667
5.09	0.03670
5.1	0.02236
5.11	0.01867
5.12	0.00298
5.13	-0.00378
5.14	-0.00734
5.15	-0.02002
5.16	0.00130
5.17	-0.01573
5.18	-0.04958
5.19	-0.07376
5.2	-0.09546
5.21	-0.07354
5.22	-0.04644
5.23	-0.01779
5.24	-0.00358
5.25	0.01399
5.26	0.05078
5.27	0.09544
5.28	0.10929
5.29	0.11663
5.3	0.11712
5.31	0.11678
5.32	0.09252
5.33	0.03905
5.34	0.00100
5.35	-0.02370
5.36	-0.06080
5.37	-0.04680
5.38	-0.03103
5.39	-0.02929
5.4	0.01153
5.41	0.03404
5.42	0.04385
5.43	0.04846
5.44	0.04702
5.45	0.01415
5.46	-0.02656
5.47	-0.06165
5.48	-0.06047
5.49	-0.05722
5.5	-0.04615
5.51	-0.01158
5.52	0.01487
5.53	0.03205
5.54	0.02211
5.55	-0.02878
5.56	-0.05706
5.57	-0.04446
5.58	-0.02993
5.59	-0.00715
5.6	0.03516
5.61	0.07208
5.62	0.05441
5.63	0.03084
5.64	0.03349
5.65	0.00874
5.66	-0.05072
5.67	-0.07714
5.68	-0.07734
5.69	-0.12157
5.7	-0.11792
5.71	-0.06007
5.72	-0.01283
5.73	0.00673
5.74	-0.00347
5.75	-0.03057
5.76	-0.06633
5.77	-0.07606
5.78	-0.02918
5.79	-0.02049
5.8	-0.00368
5.81	0.01315
5.82	0.00674
5.83	0.00323
5.84	0.01424
5.85	-0.01089
5.86	-0.01320
5.87	0.02385
5.88	0.02758
5.89	0.03437
5.9	0.02832
5.91	0.02686
